Delivery,TransPlnngPt,Total Weight,Net Weight,Total Volume,Weight UOM,Volume UOM,Invoice,Invoice Creation Date,Planned Delivery Date,Shipping Type,Ship to,Delivery Type,Shipping Point,Number of HUs,Transportation Group,Delivery Route
175938423,25P2,525,525,"1,000.00",G,CCM,1510940643,1/4/2023,1/16/2023,1,70138438,ZPLF,2524,1,ZP01,SG00GO
175938502,25P2,252,252,463,G,CCM,1510940371,1/4/2023,1/16/2023,1,70130674,ZPLF,2524,1,ZP01,SG00GO
175938573,25P2,"1,175.00","1,175.00","2,000.00",G,CCM,1510940383,1/4/2023,1/13/2023,1,70031292,ZPLF,2524,1,ZP01,SG00GR
175938573,25P2,"1,175.00","1,175.00","2,000.00",G,CCM,1510940383,1/4/2023,1/13/2023,1,70031292,ZPLF,2524,1,ZP01,SG00GR
175938903,25P2,494,494,"1,000.00",G,CCM,1510940519,1/4/2023,1/16/2023,1,70347238,ZPLF,2524,1,ZP01,SG00GO
175939064,25P2,230,230,"1,000.00",G,CCM,1510940538,1/4/2023,1/13/2023,1,70390799,ZPLF,2524,1,ZP01,SG00GL
175939311,25P2,"3,018.00","3,018.00","4,000.00",G,CCM,1510940838,1/4/2023,1/13/2023,1,70430210,ZPLF,2524,1,ZP01,SG00GQ
175939311,25P2,"3,018.00","3,018.00","4,000.00",G,CCM,1510940838,1/4/2023,1/13/2023,1,70430210,ZPLF,2524,1,ZP01,SG00GQ
175939599,25P2,23,23,0,G,CCM,1510940452,1/4/2023,1/16/2023,1,70084418,ZPLF,2524,1,ZP01,SG00GO
175939714,25P2,360,360,"3,000.00",G,CCM,1510940469,1/4/2023,1/16/2023,1,70130674,ZPLF,2524,1,ZP01,SG00GO
175939810,25P2,23,23,0,G,CCM,1510940827,1/4/2023,1/13/2023,1,70031292,ZPLF,2524,1,ZP01,SG00GR
175939810,25P2,23,23,0,G,CCM,1510940827,1/4/2023,1/13/2023,1,70031292,ZPLF,2524,1,ZP01,SG00GR
175939815,25P2,270,270,"2,000.00",G,CCM,1510940316,1/4/2023,1/16/2023,1,70042197,ZPLF,2524,1,ZP01,SG00FK
175940235,25P2,203,203,"2,000.00",G,CCM,1510940504,1/4/2023,1/16/2023,1,70138438,ZPLF,2524,1,ZP01,SG00GO
175940445,25P2,90,90,"1,000.00",G,CCM,1510940885,1/4/2023,1/16/2023,1,70412170,ZPLF,2524,1,ZP01,SG00GN
175940498,25P2,180,180,"1,000.00",G,CCM,1510940450,1/4/2023,1/13/2023,1,70382797,ZPLF,2524,1,ZP01,SG00GS
175975397,25P2,46,46,0,G,CCM,1510939924,1/4/2023,1/16/2023,1,70347238,ZPLF,2524,1,ZP01,SG00GO
175975444,25P2,46,46,0,G,CCM,1510939907,1/4/2023,1/16/2023,1,70138438,ZPLF,2524,1,ZP01,SG00GO
175975463,25P2,46,46,0,G,CCM,1510940051,1/4/2023,1/13/2023,1,70043420,ZPLF,2524,1,ZP01,SG00GS
175975483,25P2,92,92,"1,000.00",G,CCM,1510940013,1/4/2023,1/13/2023,1,70152945,ZPLF,2524,1,ZP01,SG00GS
175975611,25P2,46,46,0,G,CCM,1510939967,1/4/2023,1/13/2023,1,70382797,ZPLF,2524,1,ZP01,SG00GS
175975903,25P2,16,16,0,G,CCM,1510939936,1/4/2023,1/16/2023,1,70347238,ZPLF,2524,1,ZP01,SG00GO
175975931,25P2,36,36,"1,000.00",G,CCM,1510939861,1/4/2023,1/16/2023,1,70019475,ZPLF,2524,1,ZP01,SG00GO
175976049,25P2,16,16,0,G,CCM,1510940813,1/4/2023,1/16/2023,1,70084418,ZPLF,2524,1,ZP01,SG00GO
175976093,25P2,16,16,0,G,CCM,1510940110,1/4/2023,1/13/2023,1,70031292,ZPLF,2524,1,ZP01,SG00GR
175976093,25P2,16,16,0,G,CCM,1510940110,1/4/2023,1/13/2023,1,70031292,ZPLF,2524,1,ZP01,SG00GR
175976097,25P2,16,16,0,G,CCM,1510941108,1/4/2023,1/16/2023,1,70130674,ZPLF,2524,1,ZP01,SG00GO
176208661,25P2,56,56,481,G,CCM,1510966384,1/11/2023,1/13/2023,1,70395155,ZPLF,2510,1,ZP01,SG00GP
176208665,25P2,369,369,"3,000.00",G,CCM,1510966687,1/11/2023,1/13/2023,1,70082414,ZPLF,2510,1,ZP01,SG00GU
176274853,25P2,467,467,"3,000.00",G,CCM,1510972077,1/12/2023,1/13/2023,1,70018354,ZPLF,2510,1,ZP01,SG00GU
176289392,25P2,87,87,372,G,CCM,1510971139,1/12/2023,1/13/2023,1,70030842,ZPLF,2510,1,ZP01,SG00GR
176289424,25P2,68,68,451,G,CCM,1510967006,1/11/2023,1/13/2023,1,70082414,ZPLF,2510,1,ZP01,SG00GU
176297525,25P2,"5,103.00","5,103.00","19,000.00",G,CCM,1510971710,1/12/2023,1/13/2023,1,70030842,ZPLF,2510,2,ZP01,SG00GR
176298013,25P2,"9,346.00","9,346.00","22,000.00",G,CCM,1510971955,1/12/2023,1/16/2023,1,70019425,ZPLF,2510,2,ZP01,SG00GO
176298014,25P2,"5,264.00","5,264.00","17,000.00",G,CCM,1510972610,1/12/2023,1/16/2023,1,70019425,ZPLF,2510,3,ZP01,SG00GO
176298203,25P2,"9,077.00","9,077.00","21,000.00",G,CCM,1510971746,1/12/2023,1/13/2023,1,70019513,ZPLF,2510,4,ZP01,SG00GL
176298241,25P2,"9,768.00","9,768.00","31,000.00",G,CCM,1510970949,1/12/2023,1/16/2023,1,70019475,ZPLF,2510,2,ZP01,SG00GO
176298242,25P2,"31,379.00","31,379.00","61,000.00",G,CCM,1510970812,1/12/2023,1/16/2023,1,70019475,ZPLF,2510,4,ZP01,SG00GO
176298243,25P2,"21,294.00","21,294.00","47,000.00",G,CCM,1510970894,1/12/2023,1/16/2023,1,70019475,ZPLF,2510,4,ZP01,SG00GO
176298244,25P2,"3,058.00","3,058.00","9,000.00",G,CCM,1510971910,1/12/2023,1/16/2023,1,70019475,ZPLF,2510,1,ZP01,SG00GO
176298257,25P2,"7,495.00","7,495.00","22,000.00",G,CCM,1510965705,1/11/2023,1/12/2023,1,70019527,ZPLF,2510,2,ZP01,SG00FG
176298258,25P2,"7,767.00","7,767.00","16,000.00",G,CCM,1510965924,1/11/2023,1/12/2023,1,70019527,ZPLF,2510,2,ZP01,SG00FG
176298259,25P2,"3,336.00","3,336.00","9,000.00",G,CCM,1510966197,1/11/2023,1/12/2023,1,70019527,ZPLF,2510,1,ZP01,SG00FG
176298299,25P2,"9,831.00","9,831.00","22,000.00",G,CCM,1510966288,1/11/2023,1/12/2023,1,70019480,ZPLF,2510,2,ZP01,SG00FG
176298300,25P2,"6,075.00","6,075.00","16,000.00",G,CCM,1510966449,1/11/2023,1/12/2023,1,70019480,ZPLF,2510,2,ZP01,SG00FG
176298301,25P2,991,991,"4,000.00",G,CCM,1510965562,1/11/2023,1/12/2023,1,70019480,ZPLF,2510,1,ZP01,SG00FG
176298368,25P2,"4,758.00","4,758.00","10,000.00",G,CCM,1510971496,1/12/2023,1/13/2023,1,70019391,ZPLF,2510,2,ZP01,SG00GL
176298369,25P2,"4,453.00","4,453.00","14,000.00",G,CCM,1510971843,1/12/2023,1/13/2023,1,70019391,ZPLF,2510,2,ZP01,SG00GL
176298370,25P2,"6,240.00","6,240.00","23,000.00",G,CCM,1510970891,1/12/2023,1/13/2023,1,70019392,ZPLF,2510,3,ZP01,SG00GR
176298371,25P2,"16,449.00","16,449.00","36,000.00",G,CCM,1510971961,1/12/2023,1/13/2023,1,70019392,ZPLF,2510,3,ZP01,SG00GR
176298372,25P2,"18,741.00","18,741.00","50,000.00",G,CCM,1510972078,1/12/2023,1/13/2023,1,70019392,ZPLF,2510,4,ZP01,SG00GR
176298373,25P2,"14,882.00","14,882.00","38,000.00",G,CCM,1510971970,1/12/2023,1/13/2023,1,70019392,ZPLF,2510,3,ZP01,SG00GR
176298441,25P2,"8,866.00","8,866.00","24,000.00",G,CCM,1510971962,1/12/2023,1/13/2023,1,70030842,ZPLF,2510,4,ZP01,SG00GR
176298552,25P2,"6,954.00","6,954.00","19,000.00",G,CCM,1510970598,1/12/2023,1/16/2023,1,70042197,ZPLF,2510,2,ZP01,SG00FK
176298553,25P2,"12,081.00","12,081.00","27,000.00",G,CCM,1510971382,1/12/2023,1/16/2023,1,70042197,ZPLF,2510,2,ZP01,SG00FK
176298554,25P2,872,872,"4,000.00",G,CCM,1510971248,1/12/2023,1/16/2023,1,70042197,ZPLF,2510,1,ZP01,SG00FK
176298574,25P2,"3,639.00","3,639.00","15,000.00",G,CCM,1510970608,1/12/2023,1/13/2023,1,70133553,ZPLF,2510,1,ZP01,SG00GQ
176298575,25P2,"16,907.00","16,907.00","37,000.00",G,CCM,1510971935,1/12/2023,1/13/2023,1,70133553,ZPLF,2510,3,ZP01,SG00GQ
176298666,25P2,"22,497.00","22,497.00","44,000.00",G,CCM,1510972084,1/12/2023,1/13/2023,1,70133553,ZPLF,2510,5,ZP01,SG00GQ
176298667,25P2,"1,608.00","1,608.00","13,000.00",G,CCM,1510971434,1/12/2023,1/13/2023,1,70133553,ZPLF,2510,1,ZP01,SG00GQ
176298868,25P2,"3,775.00","3,775.00","12,000.00",G,CCM,1510971535,1/12/2023,1/13/2023,1,70043420,ZPLF,2510,2,ZP01,SG00GS
176298869,25P2,"4,645.00","4,645.00","11,000.00",G,CCM,1510972014,1/12/2023,1/13/2023,1,70043420,ZPLF,2510,3,ZP01,SG00GS
176298870,25P2,"7,367.00","7,367.00","22,000.00",G,CCM,1510971353,1/12/2023,1/13/2023,1,70043420,ZPLF,2510,2,ZP01,SG00GS
176298900,25P2,"3,535.00","3,535.00","16,000.00",G,CCM,1510970591,1/12/2023,1/16/2023,1,70138438,ZPLF,2510,1,ZP01,SG00GO
176298901,25P2,"10,553.00","10,553.00","25,000.00",G,CCM,1510970844,1/12/2023,1/16/2023,1,70138438,ZPLF,2510,2,ZP01,SG00GO
176298902,25P2,"14,120.00","14,120.00","31,000.00",G,CCM,1510971446,1/12/2023,1/16/2023,1,70138438,ZPLF,2510,3,ZP01,SG00GO
176298903,25P2,"12,518.00","12,518.00","27,000.00",G,CCM,1510972773,1/12/2023,1/16/2023,1,70138438,ZPLF,2510,2,ZP01,SG00GO
176298995,25P2,"5,021.00","5,021.00","12,000.00",G,CCM,1510971571,1/12/2023,1/13/2023,1,70244565,ZPLF,2510,2,ZP01,SG00GP
176299022,25P2,"5,180.00","5,180.00","14,000.00",G,CCM,1510971301,1/12/2023,1/16/2023,1,70347238,ZPLF,2510,1,ZP01,SG00GO
176299023,25P2,"3,217.00","3,217.00","13,000.00",G,CCM,1510971486,1/12/2023,1/16/2023,1,70347238,ZPLF,2510,2,ZP01,SG00GO
176299024,25P2,"2,023.00","2,023.00","9,000.00",G,CCM,1510971762,1/12/2023,1/16/2023,1,70347238,ZPLF,2510,1,ZP01,SG00GO
176299026,25P2,"2,784.00","2,784.00","9,000.00",G,CCM,1510972231,1/12/2023,1/13/2023,1,70244565,ZPLF,2510,2,ZP01,SG00GP
176299032,25P2,"6,002.00","6,002.00","13,000.00",G,CCM,1510971355,1/12/2023,1/16/2023,1,70246377,ZPLF,2510,1,ZP01,SG00GO
176299033,25P2,"5,421.00","5,421.00","13,000.00",G,CCM,1510970602,1/12/2023,1/16/2023,1,70246377,ZPLF,2510,1,ZP01,SG00GO
176299034,25P2,"2,979.00","2,979.00","14,000.00",G,CCM,1510971513,1/12/2023,1/16/2023,1,70246377,ZPLF,2510,1,ZP01,SG00GO
176299048,25P2,"5,510.00","5,510.00","19,000.00",G,CCM,1510970187,1/12/2023,1/16/2023,1,70084418,ZPLF,2510,2,ZP01,SG00GO
176299049,25P2,"13,507.00","13,507.00","37,000.00",G,CCM,1510970534,1/12/2023,1/16/2023,1,70084418,ZPLF,2510,4,ZP01,SG00GO
176299050,25P2,"19,746.00","19,746.00","57,000.00",G,CCM,1510971348,1/12/2023,1/16/2023,1,70084418,ZPLF,2510,4,ZP01,SG00GO
176299051,25P2,"22,502.00","22,502.00","74,000.00",G,CCM,1510972759,1/12/2023,1/16/2023,1,70084418,ZPLF,2510,6,ZP01,SG00GO
176299151,25P2,"15,136.00","15,136.00","32,000.00",G,CCM,1510971590,1/12/2023,1/16/2023,1,70130674,ZPLF,2510,2,ZP01,SG00GO
176299152,25P2,"17,847.00","17,847.00","36,000.00",G,CCM,1510971054,1/12/2023,1/16/2023,1,70130674,ZPLF,2510,3,ZP01,SG00GO
176299153,25P2,"12,881.00","12,881.00","29,000.00",G,CCM,1510971428,1/12/2023,1/16/2023,1,70130674,ZPLF,2510,3,ZP01,SG00GO
176299154,25P2,"6,916.00","6,916.00","24,000.00",G,CCM,1510971156,1/12/2023,1/16/2023,1,70130674,ZPLF,2510,2,ZP01,SG00GO
176299241,25P2,"5,734.00","5,734.00","14,000.00",G,CCM,1510971554,1/12/2023,1/13/2023,1,70382797,ZPLF,2510,2,ZP01,SG00GS
176299242,25P2,"3,139.00","3,139.00","11,000.00",G,CCM,1510972295,1/12/2023,1/13/2023,1,70382797,ZPLF,2510,3,ZP01,SG00GS
176299243,25P2,180,180,"1,000.00",G,CCM,1510971182,1/12/2023,1/13/2023,1,70382797,ZPLF,2510,1,ZP01,SG00GS
176299256,25P2,"6,282.00","6,282.00","14,000.00",G,CCM,1510966222,1/11/2023,1/12/2023,1,70382544,ZPLF,2510,2,ZP01,SG00FG
176299257,25P2,470,470,"1,000.00",G,CCM,1510966217,1/11/2023,1/12/2023,1,70382544,ZPLF,2510,2,ZP01,SG00FG
176299270,25P2,"6,041.00","6,041.00","17,000.00",G,CCM,1510970708,1/12/2023,1/13/2023,1,70034004,ZPLF,2510,2,ZP01,SG00GP
176299271,25P2,"19,160.00","19,160.00","36,000.00",G,CCM,1510972066,1/12/2023,1/13/2023,1,70034004,ZPLF,2510,6,ZP01,SG00GP
176299272,25P2,"6,150.00","6,150.00","19,000.00",G,CCM,1510970866,1/12/2023,1/13/2023,1,70034004,ZPLF,2510,2,ZP01,SG00GP
176299273,25P2,134,134,"1,000.00",G,CCM,1510970315,1/12/2023,1/13/2023,1,70034004,ZPLF,2510,1,ZP01,SG00GP
176299416,25P2,"6,859.00","6,859.00","15,000.00",G,CCM,1510972051,1/12/2023,1/13/2023,1,70408061,ZPLF,2510,2,ZP01,SG00GR
176299417,25P2,"6,362.00","6,362.00","20,000.00",G,CCM,1510971739,1/12/2023,1/13/2023,1,70408061,ZPLF,2510,3,ZP01,SG00GR
176299423,25P2,"3,322.00","3,322.00","14,000.00",G,CCM,1510970667,1/12/2023,1/16/2023,1,70412170,ZPLF,2510,1,ZP01,SG00GN
176299424,25P2,"5,793.00","5,793.00","15,000.00",G,CCM,1510971481,1/12/2023,1/16/2023,1,70412170,ZPLF,2510,2,ZP01,SG00GN
176299537,25P2,"6,130.00","6,130.00","15,000.00",G,CCM,1510971282,1/12/2023,1/13/2023,1,70400253,ZPLF,2510,1,ZP01,SG00GR
176299538,25P2,"6,251.00","6,251.00","16,000.00",G,CCM,1510972308,1/12/2023,1/13/2023,1,70400253,ZPLF,2510,3,ZP01,SG00GR
176299539,25P2,"20,512.00","20,512.00","41,000.00",G,CCM,1510971938,1/12/2023,1/13/2023,1,70400253,ZPLF,2510,4,ZP01,SG00GR
176299540,25P2,605,605,"5,000.00",G,CCM,1510970902,1/12/2023,1/13/2023,1,70400253,ZPLF,2510,1,ZP01,SG00GR
176299632,25P2,"19,840.00","19,840.00","61,000.00",G,CCM,1510972245,1/12/2023,1/13/2023,1,70155987,ZPLF,2510,5,ZP01,SG00GR
176299827,25P2,913,913,"6,000.00",G,CCM,1510971285,1/12/2023,1/13/2023,1,70030842,ZPLF,2510,1,ZP01,SG00GR
176299855,25P2,"9,108.00","9,108.00","25,000.00",G,CCM,1510972829,1/12/2023,1/13/2023,1,70433908,ZPLF,2510,3,ZP01,SG00GR
176299856,25P2,"18,209.00","18,209.00","43,000.00",G,CCM,1510971740,1/12/2023,1/13/2023,1,70433908,ZPLF,2510,4,ZP01,SG00GR
176300312,25P2,46,46,0,G,CCM,1510957757,1/9/2023,1/23/2023,1,70412170,ZPLF,2524,1,ZP01,SG00GN
176300382,25P2,46,46,0,G,CCM,1510964650,1/11/2023,1/12/2023,1,70019527,ZPLF,2524,1,ZP01,SG00FG
176300420,25P2,92,92,"1,000.00",G,CCM,1510957913,1/9/2023,1/20/2023,1,70043420,ZPLF,2524,1,ZP01,SG00GS
176300450,25P2,92,92,"1,000.00",G,CCM,1510957777,1/9/2023,1/23/2023,1,70019475,ZPLF,2524,1,ZP01,SG00GO
176300456,25P2,124,124,439,G,CCM,1510955983,1/9/2023,1/20/2023,1,70019391,ZPLF,2524,1,ZP04,SG00GL
176300458,25P2,124,124,439,G,CCM,1510956079,1/9/2023,1/20/2023,1,70019392,ZPLF,2524,1,ZP04,SG00GR
176300487,25P2,138,138,"1,000.00",G,CCM,1510957694,1/9/2023,1/23/2023,1,70138438,ZPLF,2524,1,ZP01,SG00GO
176300489,25P2,138,138,"1,000.00",G,CCM,1510964373,1/11/2023,1/12/2023,1,70019480,ZPLF,2524,1,ZP01,SG00FG
176300491,25P2,92,92,"1,000.00",G,CCM,1510957750,1/9/2023,1/23/2023,1,70246377,ZPLF,2524,1,ZP01,SG00GO
176300517,25P2,46,46,0,G,CCM,1510957713,1/9/2023,1/20/2023,1,70400253,ZPLF,2524,1,ZP01,SG00GR
176300540,25P2,92,92,"1,000.00",G,CCM,1510957693,1/9/2023,1/23/2023,1,70130674,ZPLF,2524,1,ZP01,SG00GO
176300673,25P2,"24,992.00","24,992.00","90,000.00",G,CCM,1510972650,1/12/2023,1/16/2023,1,70019425,ZPLF,2522,2,ZP01,SG00GO
176300697,25P2,"11,576.00","11,576.00","25,000.00",G,CCM,1510964261,1/11/2023,1/12/2023,1,70019527,ZPLF,2522,2,ZP01,SG00FG
176300913,25P2,"24,442.00","24,442.00","52,000.00",G,CCM,1510972602,1/12/2023,1/16/2023,1,70019475,ZPLF,2522,2,ZP01,SG00GO
176301012,25P2,"4,308.00","4,308.00","10,000.00",G,CCM,1510964084,1/11/2023,1/12/2023,1,70019480,ZPLF,2522,1,ZP01,SG00FG
176301073,25P2,58,58,248,G,CCM,1510965572,1/11/2023,1/12/2023,1,70019527,ZPLF,2510,1,ZP01,SG00FG
176301209,25P2,"17,368.00","17,368.00","65,000.00",G,CCM,1510972764,1/12/2023,1/13/2023,1,70043420,ZPLF,2522,2,ZP01,SG00GS
176301219,25P2,203,203,"1,000.00",G,CCM,1510971222,1/12/2023,1/16/2023,1,70019475,ZPLF,2510,1,ZP01,SG00GO
176301238,25P2,"10,072.00","10,072.00","40,000.00",G,CCM,1510972721,1/12/2023,1/13/2023,1,70408061,ZPLF,2522,1,ZP01,SG00GR
176301284,25P2,45,45,0,G,CCM,1510972847,1/12/2023,1/16/2023,1,70042197,ZPLF,2510,1,ZP01,SG00FK
176301286,25P2,74,74,0,G,CCM,1510970993,1/12/2023,1/13/2023,1,70019391,ZPLF,2510,1,ZP01,SG00GL
176301289,25P2,87,87,372,G,CCM,1510971183,1/12/2023,1/13/2023,1,70019392,ZPLF,2510,1,ZP01,SG00GR
176301339,25P2,116,116,496,G,CCM,1510971165,1/12/2023,1/13/2023,1,70133553,ZPLF,2510,1,ZP01,SG00GQ
176301352,25P2,"37,448.00","37,448.00","141,000.00",G,CCM,1510973149,1/12/2023,1/16/2023,1,70347238,ZPLF,2522,2,ZP01,SG00GO
176301403,25P2,"3,796.00","3,796.00","7,000.00",G,CCM,1510972524,1/12/2023,1/16/2023,1,70042197,ZPLF,2522,1,ZP01,SG00FK
176301405,25P2,"16,770.00","16,770.00","57,000.00",G,CCM,1510972701,1/12/2023,1/13/2023,1,70019391,ZPLF,2522,2,ZP01,SG00GL
176301408,25P2,"4,744.00","4,744.00","11,000.00",G,CCM,1510972609,1/12/2023,1/13/2023,1,70019392,ZPLF,2522,1,ZP01,SG00GR
176301426,25P2,"61,551.00","61,551.00","222,000.00",G,CCM,1510973564,1/12/2023,1/16/2023,1,70138438,ZPLF,2522,4,ZP01,SG00GO
176301429,25P2,"38,894.00","38,894.00","117,000.00",G,CCM,1510972697,1/12/2023,1/16/2023,1,70084418,ZPLF,2522,4,ZP01,SG00GO
176301477,25P2,197,197,"1,000.00",G,CCM,1510971281,1/12/2023,1/13/2023,1,70043420,ZPLF,2510,1,ZP01,SG00GS
176301490,25P2,58,58,248,G,CCM,1510971178,1/12/2023,1/13/2023,1,70019564,ZPLF,2510,1,ZP01,SG00GR
176301493,25P2,113,113,"1,000.00",G,CCM,1510971055,1/12/2023,1/16/2023,1,70138438,ZPLF,2510,1,ZP01,SG00GO
176301519,25P2,"13,214.00","13,214.00","41,000.00",G,CCM,1510972734,1/12/2023,1/16/2023,1,70246377,ZPLF,2522,2,ZP01,SG00GO
176301582,25P2,68,68,356,G,CCM,1510972848,1/12/2023,1/16/2023,1,70130674,ZPLF,2510,1,ZP01,SG00GO
176301590,25P2,45,45,0,G,CCM,1510971086,1/12/2023,1/13/2023,1,70034004,ZPLF,2510,1,ZP01,SG00GP
176301670,25P2,"49,264.00","49,264.00","177,000.00",G,CCM,1510973568,1/12/2023,1/13/2023,1,70133553,ZPLF,2522,4,ZP01,SG00GQ
176301730,25P2,"36,586.00","36,586.00","143,000.00",G,CCM,1510972783,1/12/2023,1/16/2023,1,70130674,ZPLF,2522,2,ZP01,SG00GO
176301740,25P2,"8,632.00","8,632.00","16,000.00",G,CCM,1510973135,1/12/2023,1/13/2023,1,70034004,ZPLF,2522,2,ZP01,SG00GP
176301818,25P2,"3,862.00","3,862.00","8,000.00",G,CCM,1510964249,1/11/2023,1/12/2023,1,70382544,ZPLF,2522,2,ZP01,SG00FG
176301855,25P2,45,45,0,G,CCM,1510971124,1/12/2023,1/13/2023,1,70408061,ZPLF,2510,1,ZP01,SG00GR
176301860,25P2,58,58,248,G,CCM,1510971123,1/12/2023,1/16/2023,1,70347238,ZPLF,2510,1,ZP01,SG00GO
176301886,25P2,58,58,248,G,CCM,1510971130,1/12/2023,1/13/2023,1,70244565,ZPLF,2510,1,ZP01,SG00GP
176301909,25P2,"9,828.00","9,828.00","20,000.00",G,CCM,1510973569,1/12/2023,1/16/2023,1,70412170,ZPLF,2522,2,ZP01,SG00GN
176301971,25P2,61,61,250,G,CCM,1510966129,1/11/2023,1/12/2023,1,70382544,ZPLF,2510,2,ZP01,SG00FG
176301998,25P2,58,58,248,G,CCM,1510971180,1/12/2023,1/13/2023,1,70400253,ZPLF,2510,1,ZP01,SG00GR
176302092,25P2,17,17,0,G,CCM,1510960973,1/10/2023,1/20/2023,1,70043420,ZPLF,2524,1,ZP01,SG00GS
176302140,25P2,34,34,0,G,CCM,1510960992,1/10/2023,1/23/2023,1,70138438,ZPLF,2524,1,ZP01,SG00GO
176302143,25P2,51,51,334,G,CCM,1510961029,1/10/2023,1/23/2023,1,70084418,ZPLF,2524,1,ZP01,SG00GO
176302144,25P2,17,17,0,G,CCM,1510960954,1/10/2023,1/23/2023,1,70246377,ZPLF,2524,1,ZP01,SG00GO
176302217,25P2,17,17,0,G,CCM,1510960972,1/10/2023,1/20/2023,1,70152945,ZPLF,2524,1,ZP01,SG00GS
176302241,25P2,58,58,248,G,CCM,1510970294,1/12/2023,1/13/2023,1,70584255,ZPLF,2510,1,ZP01,SG00GS
176302312,25P2,34,34,0,G,CCM,1510961333,1/10/2023,1/23/2023,1,70019475,ZPLF,2524,1,ZP01,SG00GO
176302407,25P2,"1,528.00","1,528.00","3,000.00",G,CCM,1510962162,1/10/2023,1/23/2023,1,70019425,ZPLF,2524,1,ZP01,SG00GO
176302435,25P2,795,795,"2,000.00",G,CCM,1510964490,1/11/2023,1/12/2023,1,70019527,ZPLF,2524,1,ZP01,SG00FG
176302520,25P2,"5,958.00","5,958.00","11,000.00",G,CCM,1510962333,1/10/2023,1/23/2023,1,70019475,ZPLF,2524,1,ZP01,SG00GO
176302542,25P2,"2,439.00","2,439.00","3,000.00",G,CCM,1510964485,1/11/2023,1/12/2023,1,70019480,ZPLF,2524,1,ZP01,SG00FG
176302625,25P2,"2,606.00","2,606.00","6,000.00",G,CCM,1510962820,1/10/2023,1/23/2023,1,70042197,ZPLF,2524,1,ZP01,SG00FK
176302791,25P2,"1,626.00","1,626.00","2,000.00",G,CCM,1510961529,1/10/2023,1/20/2023,1,70043420,ZPLF,2524,2,ZP01,SG00GS
176302850,25P2,"4,479.00","4,479.00","7,000.00",G,CCM,1510962285,1/10/2023,1/23/2023,1,70138438,ZPLF,2524,1,ZP01,SG00GO
176302869,25P2,"2,359.00","2,359.00","4,000.00",G,CCM,1510962311,1/10/2023,1/23/2023,1,70347238,ZPLF,2524,1,ZP01,SG00GO
176302887,25P2,"2,575.00","2,575.00","5,000.00",G,CCM,1510962355,1/10/2023,1/23/2023,1,70084418,ZPLF,2524,1,ZP01,SG00GO
176302903,25P2,"2,137.00","2,137.00","4,000.00",G,CCM,1510962410,1/10/2023,1/23/2023,1,70246377,ZPLF,2524,1,ZP01,SG00GO
176303113,25P2,"3,928.00","3,928.00","6,000.00",G,CCM,1510961613,1/10/2023,1/20/2023,1,70152945,ZPLF,2524,2,ZP01,SG00GS
176303117,25P2,"3,206.00","3,206.00","5,000.00",G,CCM,1510961618,1/10/2023,1/20/2023,1,70382797,ZPLF,2524,2,ZP01,SG00GS
176303219,25P2,"1,631.00","1,631.00","4,000.00",G,CCM,1510962352,1/10/2023,1/23/2023,1,70130674,ZPLF,2524,1,ZP01,SG00GO
176303296,25P2,576,576,"4,000.00",G,CCM,1510962619,1/10/2023,1/23/2023,1,70019425,ZPLF,2524,1,ZP01,SG00GO
176303427,25P2,"1,260.00","1,260.00","10,000.00",G,CCM,1510962612,1/10/2023,1/23/2023,1,70019475,ZPLF,2524,1,ZP01,SG00GO
176303452,25P2,383,383,"3,000.00",G,CCM,1510964772,1/11/2023,1/12/2023,1,70019480,ZPLF,2524,1,ZP01,SG00FG
176303659,25P2,630,630,"5,000.00",G,CCM,1510964682,1/11/2023,1/12/2023,1,70019527,ZPLF,2524,1,ZP01,SG00FG
176303711,25P2,"1,561.00","1,561.00","2,000.00",G,CCM,1510962252,1/10/2023,1/23/2023,1,70412170,ZPLF,2524,1,ZP01,SG00GN
176303758,25P2,632,632,"5,000.00",G,CCM,1510962238,1/10/2023,1/23/2023,1,70138438,ZPLF,2524,1,ZP01,SG00GO
176303765,25P2,699,699,"6,000.00",G,CCM,1510962292,1/10/2023,1/23/2023,1,70084418,ZPLF,2524,1,ZP01,SG00GO
176303807,25P2,900,900,"7,000.00",G,CCM,1510962677,1/10/2023,1/23/2023,1,70130674,ZPLF,2524,1,ZP01,SG00GO
176303820,25P2,270,270,"2,000.00",G,CCM,1510961320,1/10/2023,1/23/2023,1,70042197,ZPLF,2524,1,ZP01,SG00FK
176303924,25P2,"1,347.00","1,347.00","2,000.00",G,CCM,1510962079,1/10/2023,1/20/2023,1,70423734,ZPLF,2524,2,ZP01,SG00GS
176304034,25P2,980,980,"2,000.00",G,CCM,1510973395,1/12/2023,1/16/2023,1,70019425,ZPLF,2522,2,ZP01,SG00GO
176304105,25P2,"1,246.00","1,246.00","2,000.00",G,CCM,1510964191,1/11/2023,1/12/2023,1,70019527,ZPLF,2522,3,ZP01,SG00FG
176304212,25P2,270,270,"2,000.00",G,CCM,1510961055,1/10/2023,1/23/2023,1,70412170,ZPLF,2524,1,ZP01,SG00GN
176304262,25P2,270,270,"2,000.00",G,CCM,1510962610,1/10/2023,1/23/2023,1,70347238,ZPLF,2524,1,ZP01,SG00GO
