Delivery,TransPlnngPt,Total Weight,Net Weight,Total Volume,Weight UOM,Volume UOM,Invoice,Invoice Creation Date,Planned Delivery Date,Shipping Type,Ship to,Delivery Type,Shipping Point,Number of HUs,Transportation Group,Delivery Route,
801516911,2522,"18,704.00","18,704.00","61,000.00",G,CCM,1511339327,4/24/2023,4/26/2023,1,70432230,ZPLF,2522,2,ZP01,SG00FE,
801516912,2522,"23,400.00","23,400.00","74,000.00",G,CCM,1511339289,4/24/2023,4/26/2023,1,70017302,ZPLF,2522,3,ZP01,SG00FL,
801861240,2522,"8,328.00","8,328.00",0,G,CCM,1511415986,5/15/2023,5/22/2023,1,70360301,ZPLF,2522,1,ZP01,SG00GP,
801877412,2522,"2,192.00","2,192.00","4,000.00",G,CCM,1511408465,5/11/2023,5/16/2023,1,70089852,ZPLF,2522,1,ZP01,SG00GV,
801877413,2522,"2,192.00","2,192.00","4,000.00",G,CCM,1511408461,5/11/2023,5/16/2023,1,70422309,ZPLF,2522,1,ZP01,NG00GH,
801877414,2522,"2,192.00","2,192.00","4,000.00",G,CCM,1511410121,5/12/2023,5/16/2023,1,70244502,ZPLF,2522,1,ZP01,SG00GS,
801877415,2522,"2,192.00","2,192.00","4,000.00",G,CCM,1511408389,5/11/2023,5/16/2023,1,70425550,ZPLF,2522,1,ZP01,SG00GN,
802169579,2522,"18,984.00","18,984.00","34,000.00",G,CCM,1511410140,5/12/2023,5/16/2023,1,70022047,ZPLF,2522,3,ZP01,NG00GC,
802169580,2522,"4,272.00","4,272.00","7,000.00",G,CCM,1511416033,5/15/2023,5/16/2023,1,70022035,ZPLF,2522,1,ZP01,NG00GK,
802176497,2522,"23,460.00","23,460.00","89,000.00",G,CCM,1511409910,5/12/2023,5/16/2023,1,70022035,ZPLF,2522,2,ZP01,NG00GK,
802176498,2522,"125,732.00","125,732.00","519,000.00",G,CCM,1511409962,5/12/2023,5/16/2023,1,70022035,ZPLF,2522,3,ZP01,NG00GK,
802176499,2522,"22,840.00","22,840.00","88,000.00",G,CCM,1511409912,5/12/2023,5/16/2023,1,70022035,ZPLF,2522,1,ZP01,NG00GK,
802176500,2522,440,440,"1,000.00",G,CCM,1511410059,5/12/2023,5/16/2023,1,70022035,ZPLF,2522,2,ZP01,NG00GK,
802176546,2522,345,345,"1,000.00",G,CCM,1511408367,5/11/2023,5/16/2023,1,70022035,ZPLF,2522,1,ZP01,NG00GK,
802176547,2522,536,536,"1,000.00",G,CCM,1511408368,5/11/2023,5/16/2023,1,70022035,ZPLF,2522,1,ZP01,NG00GK,
802176548,2522,"2,192.00","2,192.00","4,000.00",G,CCM,1511408369,5/11/2023,5/16/2023,1,70022035,ZPLF,2522,1,ZP01,NG00GK,
802176549,2522,"1,776.00","1,776.00","3,600.00",G,CCM,,,5/16/2023,1,70022035,ZPLF,2522,1,ZP01,NG00GK,
802176550,2522,528,528,"1,000.00",G,CCM,1511408370,5/11/2023,5/16/2023,1,70022035,ZPLF,2522,1,ZP01,NG00GK,
802176551,2522,"4,788.00","4,788.00","6,000.00",G,CCM,1511410033,5/12/2023,5/16/2023,1,70022035,ZPLF,2522,1,ZP01,NG00GK,
802176552,2522,"16,800.00","16,800.00","36,000.00",G,CCM,1511410048,5/12/2023,5/16/2023,1,70022035,ZPLF,2522,1,ZP01,NG00GK,
802176553,2522,"18,984.00","18,984.00","34,000.00",G,CCM,1511410127,5/12/2023,5/16/2023,1,70022035,ZPLF,2522,3,ZP01,NG00GK,
802192744,2522,"4,056.00","4,056.00","8,000.00",G,CCM,1511408195,5/11/2023,5/16/2023,1,70089700,ZPLF,2522,1,ZP01,NG00GG,
802192745,2522,"4,056.00","4,056.00","8,000.00",G,CCM,1511408258,5/11/2023,5/16/2023,1,70022090,ZPLF,2522,1,ZP01,SG00GL,
802210245,2522,"17,088.00","17,088.00","30,000.00",G,CCM,1511417095,5/15/2023,5/16/2023,1,70022035,ZPLF,2522,2,ZP01,NG00GK,
802210246,2522,756,756,"2,000.00",G,CCM,1511408384,5/11/2023,5/16/2023,1,70022035,ZPLF,2522,1,ZP01,NG00GK,
802210247,2522,152,152,0,G,CCM,1511408377,5/11/2023,5/16/2023,1,70022035,ZPLF,2522,1,ZP01,NG00GK,
802224474,2522,"18,984.00","18,984.00","34,000.00",G,CCM,1511417214,5/15/2023,5/16/2023,1,70022024,ZPLF,2522,3,ZP01,SG00FL,
802224475,2522,345,345,"1,000.00",G,CCM,1511408412,5/11/2023,5/16/2023,1,70022024,ZPLF,2522,1,ZP01,SG00FL,
802224476,2522,"3,648.00","3,648.00","6,000.00",G,CCM,1511410035,5/12/2023,5/16/2023,1,70022024,ZPLF,2522,1,ZP01,SG00FL,
802224485,2522,"1,188.00","1,188.00","2,000.00",G,CCM,1511409801,5/11/2023,5/16/2023,1,70022089,ZPLF,2522,1,ZP01,SG00GS,
802224651,2522,"1,188.00","1,188.00","2,000.00",G,CCM,1511409802,5/11/2023,5/16/2023,1,70022090,ZPLF,2522,1,ZP01,SG00GL,
802224659,2522,204,204,464,G,CCM,1511410040,5/12/2023,5/16/2023,1,70022065,ZPLF,2522,1,ZP01,SG00GP,
802224660,2522,"18,984.00","18,984.00","34,000.00",G,CCM,1511410103,5/12/2023,5/16/2023,1,70022065,ZPLF,2522,3,ZP01,SG00GP,
802224661,2522,"13,448.00","13,448.00","24,000.00",G,CCM,1511410055,5/12/2023,5/16/2023,1,70022065,ZPLF,2522,2,ZP01,SG00GP,
802224662,2522,204,204,464,G,CCM,1511410050,5/12/2023,5/16/2023,1,70022038,ZPLF,2522,1,ZP01,SG00GP,
802224663,2522,228,228,371,G,CCM,1511408366,5/11/2023,5/16/2023,1,70022038,ZPLF,2522,1,ZP01,SG00GP,
802224664,2522,345,345,"1,000.00",G,CCM,1511408386,5/11/2023,5/16/2023,1,70022054,ZPLF,2522,1,ZP01,SG00FL,
802224665,2522,"2,192.00","2,192.00","4,000.00",G,CCM,1511408410,5/11/2023,5/16/2023,1,70022054,ZPLF,2522,1,ZP01,SG00FL,
802224726,2522,532,532,"1,000.00",G,CCM,1511408417,5/11/2023,5/16/2023,1,70022054,ZPLF,2522,1,ZP01,SG00FL,
802224727,2522,"18,984.00","18,984.00","34,000.00",G,CCM,1511410068,5/12/2023,5/16/2023,1,70022054,ZPLF,2522,3,ZP01,SG00FL,
802224728,2522,"10,704.00","10,704.00","18,000.00",G,CCM,1511410101,5/12/2023,5/16/2023,1,70022054,ZPLF,2522,2,ZP01,SG00FL,
802224733,2522,"3,408.00","3,408.00","5,616.00",G,CCM,,,5/16/2023,1,70022035,ZPLF,2522,1,ZP01,NG00GK,
802224734,2522,"3,664.00","3,664.00","6,000.00",G,CCM,1511408381,5/11/2023,5/16/2023,1,70022035,ZPLF,2522,1,ZP01,NG00GK,
802224737,2522,345,345,"1,000.00",G,CCM,1511408406,5/11/2023,5/16/2023,1,70433232,ZPLF,2522,1,ZP01,NG00GG,
802224738,2522,"14,472.00","14,472.00","26,000.00",G,CCM,1511410174,5/12/2023,5/16/2023,1,70433232,ZPLF,2522,3,ZP01,NG00GG,
802224739,2522,720,720,"1,145.13",G,CCM,,,5/16/2023,1,70022040,ZPLF,2522,1,ZP01,SG00FE,
802224740,2522,152,152,0,G,CCM,1511408445,5/11/2023,5/16/2023,1,70022041,ZPLF,2522,1,ZP01,SG00FL,
802224802,2522,866,866,"1,000.00",G,CCM,1511410051,5/12/2023,5/16/2023,1,70082068,ZPLF,2522,2,ZP01,SG00GR,
802224805,2522,26,26,147,G,CCM,1511409679,5/11/2023,5/16/2023,1,70243242,ZPLF,2522,1,ZP01,SG00GM,
802224806,2522,26,26,0,G,CCM,1511409689,5/11/2023,5/16/2023,1,70402213,ZPLF,2522,1,ZP01,SG00GW,
802224810,2522,"14,832.00","14,832.00","25,000.00",G,CCM,1511417313,5/15/2023,5/16/2023,1,70337458,ZPLF,2522,3,ZP01,SG00FE,
802224813,2522,"14,472.00","14,472.00","26,000.00",G,CCM,1511410157,5/12/2023,5/16/2023,1,70244504,ZPLF,2522,3,ZP01,SG00FE,
802224814,2522,"12,120.00","12,120.00","25,000.00",G,CCM,1511408355,5/11/2023,5/16/2023,1,70022047,ZPLF,2522,2,ZP01,NG00GC,
802224918,2522,"4,272.00","4,272.00","7,000.00",G,CCM,1511417038,5/15/2023,5/16/2023,1,70022088,ZPLF,2522,1,ZP01,SG00GS,
802224919,2522,"4,272.00","4,272.00","7,000.00",G,CCM,1511417072,5/15/2023,5/16/2023,1,70022090,ZPLF,2522,1,ZP01,SG00GL,
802224946,2522,"3,540.00","3,540.00","7,000.00",G,CCM,1511408211,5/11/2023,5/16/2023,1,70584496,ZPLF,2522,1,ZP01,NG00GI,
802224948,2522,296,296,476.476,G,CCM,,,5/16/2023,1,70022091,ZPLF,2522,1,ZP01,NG00GI,
802224999,2522,780,780,"2,000.00",G,CCM,1511408262,5/11/2023,5/16/2023,1,70043285,ZPLF,2522,2,ZP01,SG00GS,
802231065,2522,"14,208.00","14,208.00","26,000.00",G,CCM,1511404443,5/10/2023,5/16/2023,1,70084115,ZPLF,2522,1,ZP01,SG00FL,
802233889,2522,"20,736.00","20,736.00","36,000.00",G,CCM,1511417104,5/15/2023,5/16/2023,1,70241307,ZPLF,2522,2,ZP01,SG00GP,
802242168,2522,"1,704.00","1,704.00","4,000.00",G,CCM,1511408309,5/11/2023,5/16/2023,1,70022101,ZPLF,2522,1,ZP01,SG00GV,
802242170,2522,"4,469.00","4,469.00","9,000.00",G,CCM,1511410091,5/12/2023,5/16/2023,1,70022038,ZPLF,2522,1,ZP01,SG00GP,
802246763,2522,"11,472.00","11,472.00","19,000.00",G,CCM,1511417815,5/15/2023,5/16/2023,1,70022037,ZPLF,2522,1,ZP01,NG00GH,
802246764,2522,756,756,"2,000.00",G,CCM,1511408395,5/11/2023,5/16/2023,1,70022037,ZPLF,2522,1,ZP01,NG00GH,
802246765,2522,"3,648.00","3,648.00","6,000.00",G,CCM,1511417062,5/15/2023,5/16/2023,1,70538780,ZPLF,2522,1,ZP01,SG00FE,
802246766,2522,"14,472.00","14,472.00","26,000.00",G,CCM,1511410193,5/12/2023,5/16/2023,1,70538780,ZPLF,2522,3,ZP01,SG00FE,
802246767,2522,"4,272.00","4,272.00","8,000.00",G,CCM,1511408383,5/11/2023,5/16/2023,1,70022035,ZPLF,2522,2,ZP01,NG00GK,
802250781,2522,"4,469.00","4,469.00","9,000.00",G,CCM,1511410038,5/12/2023,5/16/2023,1,70083627,ZPLF,2522,1,ZP01,SG00GT,
802250782,2522,"4,469.00","4,469.00","9,000.00",G,CCM,1511410165,5/12/2023,5/16/2023,1,70022018,ZPLF,2522,1,ZP01,NG00GG,
802250784,2522,"13,406.00","13,406.00","28,000.00",G,CCM,1511410155,5/12/2023,5/16/2023,1,70028216,ZPLF,2522,1,ZP01,NG00GG,
802250785,2522,"4,469.00","4,469.00","9,000.00",G,CCM,1511410049,5/12/2023,5/16/2023,1,70028699,ZPLF,2522,1,ZP01,NG00GI,
802250787,2522,"4,469.00","4,469.00","9,000.00",G,CCM,1511410034,5/12/2023,5/16/2023,1,70022056,ZPLF,2522,1,ZP01,SG00GL,
802250788,2522,"4,469.00","4,469.00","9,000.00",G,CCM,1511410117,5/12/2023,5/16/2023,1,70089530,ZPLF,2522,1,ZP01,NG00GG,
802250792,2522,"4,469.00","4,469.00","9,000.00",G,CCM,1511410154,5/12/2023,5/16/2023,1,70155899,ZPLF,2522,1,ZP01,SG00GW,
802263170,2522,"4,469.00","4,469.00","9,000.00",G,CCM,1511410138,5/12/2023,5/16/2023,1,70022050,ZPLF,2522,1,ZP01,SG00FH,
802263413,2522,"8,400.00","8,400.00","18,000.00",G,CCM,1511410042,5/12/2023,5/16/2023,1,70133698,ZPLF,2522,1,ZP01,SG00FG,
802263419,2522,"4,469.00","4,469.00","9,000.00",G,CCM,1511410136,5/12/2023,5/16/2023,1,70022041,ZPLF,2522,1,ZP01,SG00FL,
802263420,2522,"1,704.00","1,704.00","4,000.00",G,CCM,1511408259,5/11/2023,5/16/2023,1,70022103,ZPLF,2522,1,ZP01,SG00GO,
802277297,2522,568,568,"2,000.00",G,CCM,1511409676,5/11/2023,5/16/2023,1,70043047,ZPLF,2522,1,ZP01,SG00GR,
802281958,2522,"3,648.00","3,648.00","6,000.00",G,CCM,1511417039,5/15/2023,5/16/2023,1,70374294,ZPLF,2522,1,ZP01,SG00GU,
802281959,2522,"10,512.00","10,512.00","18,000.00",G,CCM,1511417243,5/15/2023,5/16/2023,1,70022089,ZPLF,2522,2,ZP01,SG00GS,
802284287,2522,"27,648.00","27,648.00","48,000.00",G,CCM,1511417115,5/15/2023,5/16/2023,1,70534450,ZPLF,2522,3,ZP01,SG00GV,
802284289,2522,"3,552.00","3,552.00","6,000.00",G,CCM,1511417069,5/15/2023,5/16/2023,1,70241307,ZPLF,2522,1,ZP01,SG00GP,
802284290,2522,72,72,198,G,CCM,1511408413,5/11/2023,5/16/2023,1,70284243,ZPLF,2522,1,ZP01,NG00GJ,
802287337,2522,"7,776.00","7,776.00","14,000.00",G,CCM,1511417249,5/15/2023,5/16/2023,1,70022103,ZPLF,2522,2,ZP01,SG00GO,
802287338,2522,"6,912.00","6,912.00","13,000.00",G,CCM,1511414155,5/13/2023,5/16/2023,1,70566041,ZPLF,2522,1,ZP01,SG00GS,
802287341,2522,"459,012.00","459,012.00","1,985,000.00",G,CCM,1511414142,5/13/2023,5/16/2023,1,70028170,ZPLF,2522,17,ZP01,SG00GP,
802287342,2522,"119,361.00","119,361.00","307,000.00",G,CCM,1511409920,5/12/2023,5/16/2023,1,70028170,ZPLF,2522,7,ZP01,SG00GP,
802287343,2522,"6,912.00","6,912.00","13,000.00",G,CCM,1511414147,5/13/2023,5/16/2023,1,70277977,ZPLF,2522,1,ZP01,NG00GG,
802287750,2522,"4,272.00","4,272.00","6,000.00",G,CCM,1511417817,5/15/2023,5/16/2023,1,70402213,ZPLF,2522,1,ZP01,SG00GW,
802287751,2522,"4,272.00","4,272.00","6,000.00",G,CCM,1511417862,5/15/2023,5/16/2023,1,70290163,ZPLF,2522,1,ZP01,SG00GS,
802287752,2522,"13,824.00","13,824.00","24,000.00",G,CCM,1511417284,5/15/2023,5/16/2023,1,70022088,ZPLF,2522,2,ZP01,SG00GS,
802287753,2522,"6,912.00","6,912.00","11,000.00",G,CCM,1511417229,5/15/2023,5/16/2023,1,70042181,ZPLF,2522,1,ZP01,SG00GS,
802287755,2522,"10,464.00","10,464.00","17,000.00",G,CCM,1511417076,5/15/2023,5/16/2023,1,70022050,ZPLF,2522,1,ZP01,SG00FH,
802287816,2522,"4,272.00","4,272.00","6,000.00",G,CCM,1511417852,5/15/2023,5/16/2023,1,70022053,ZPLF,2522,1,ZP01,SG00GO,
802289748,2522,"141,268.00","141,268.00","452,000.00",G,CCM,1511404392,5/10/2023,5/15/2023,1,70017409,ZPLF,2522,6,ZP01,SG00GR,
802292085,2522,"6,912.00","6,912.00","11,000.00",G,CCM,1511417225,5/15/2023,5/16/2023,1,70022024,ZPLF,2522,1,ZP01,SG00FL,
802292096,2522,"4,272.00","4,272.00","6,000.00",G,CCM,1511417839,5/15/2023,5/16/2023,1,70028821,ZPLF,2522,1,ZP01,SG00FH,
802292177,2522,"4,272.00","4,272.00","6,000.00",G,CCM,1511417827,5/15/2023,5/16/2023,1,70022027,ZPLF,2522,1,ZP01,NG00GE,
802292178,2522,"4,224.00","4,224.00","9,000.00",G,CCM,1511417231,5/15/2023,5/16/2023,1,70022046,ZPLF,2522,1,ZP01,SG00GV,
802292179,2522,"13,824.00","13,824.00","24,000.00",G,CCM,1511417114,5/15/2023,5/16/2023,1,70022065,ZPLF,2522,2,ZP01,SG00GP,
802292180,2522,"3,552.00","3,552.00","6,000.00",G,CCM,1511417112,5/15/2023,5/16/2023,1,70042506,ZPLF,2522,1,ZP01,SG00FE,
802292181,2522,"18,096.00","18,096.00","30,000.00",G,CCM,1511417282,5/15/2023,5/16/2023,1,70337458,ZPLF,2522,2,ZP01,SG00FE,
802292182,2522,"4,224.00","4,224.00","9,000.00",G,CCM,1511417267,5/15/2023,5/16/2023,1,70352881,ZPLF,2522,1,ZP01,SG00GS,
802292183,2522,"13,824.00","13,824.00","24,000.00",G,CCM,1511417321,5/15/2023,5/16/2023,1,70022076,ZPLF,2522,2,ZP01,NG00GI,
802292184,2522,"4,272.00","4,272.00","6,000.00",G,CCM,1511417809,5/15/2023,5/16/2023,1,70089700,ZPLF,2522,1,ZP01,NG00GG,
802292185,2522,"8,544.00","8,544.00","12,000.00",G,CCM,1511417816,5/15/2023,5/16/2023,1,70022072,ZPLF,2522,1,ZP01,SG00GW,
802292187,2522,"4,224.00","4,224.00","9,000.00",G,CCM,1511417272,5/15/2023,5/16/2023,1,70042234,ZPLF,2522,1,ZP01,SG00FL,
802292192,2522,"3,744.00","3,744.00","6,000.00",G,CCM,1511417794,5/15/2023,5/16/2023,1,70130334,ZPLF,2522,1,ZP01,SG00GR,
802292313,2522,"11,232.00","11,232.00","17,000.00",G,CCM,1511417239,5/15/2023,5/16/2023,1,70022101,ZPLF,2522,1,ZP01,SG00GV,
802292314,2522,"18,096.00","18,096.00","33,000.00",G,CCM,1511417599,5/15/2023,5/16/2023,1,70034345,ZPLF,2522,3,ZP01,SG00FL,
802292315,2522,"13,824.00","13,824.00","24,000.00",G,CCM,1511417242,5/15/2023,5/15/2023,1,70089704,ZPLF,2522,2,ZP01,SG00FL,
802292316,2522,"8,544.00","8,544.00","12,000.00",G,CCM,1511417838,5/15/2023,5/16/2023,1,70022040,ZPLF,2522,1,ZP01,SG00FE,
802292318,2522,"3,648.00","3,648.00","6,000.00",G,CCM,1511417009,5/15/2023,5/16/2023,1,70277977,ZPLF,2522,1,ZP01,NG00GG,
802292320,2522,"13,872.00","13,872.00","23,000.00",G,CCM,1511417246,5/15/2023,5/16/2023,1,70022073,ZPLF,2522,2,ZP01,SG00GS,
802292708,2522,"7,824.00","7,824.00","13,000.00",G,CCM,1511417283,5/15/2023,5/16/2023,1,70022101,ZPLF,2522,2,ZP01,SG00GV,
802292709,2522,"14,688.00","14,688.00","26,000.00",G,CCM,1511417244,5/15/2023,5/16/2023,1,70337458,ZPLF,2522,3,ZP01,SG00FE,
802292710,2522,"13,824.00","13,824.00","24,000.00",G,CCM,1511417248,5/15/2023,5/16/2023,1,70352881,ZPLF,2522,2,ZP01,SG00GS,
802292711,2522,"4,272.00","4,272.00","7,000.00",G,CCM,1511416024,5/15/2023,5/16/2023,1,70022076,ZPLF,2522,1,ZP01,NG00GI,
802292712,2522,"6,864.00","6,864.00","12,000.00",G,CCM,1511416028,5/15/2023,5/16/2023,1,70022103,ZPLF,2522,1,ZP01,SG00GO,
802292713,2522,"4,272.00","4,272.00","7,000.00",G,CCM,1511417017,5/15/2023,5/16/2023,1,70089700,ZPLF,2522,1,ZP01,NG00GG,
802292714,2522,"4,272.00","4,272.00","7,000.00",G,CCM,1511417111,5/15/2023,5/16/2023,1,70022072,ZPLF,2522,1,ZP01,SG00GW,
802292715,2522,"17,520.00","17,520.00","29,000.00",G,CCM,1511417238,5/15/2023,5/16/2023,1,70130334,ZPLF,2522,1,ZP01,SG00GR,
802292716,2522,"15,408.00","15,408.00","27,000.00",G,CCM,1511417286,5/15/2023,5/16/2023,1,70022073,ZPLF,2522,3,ZP01,SG00GS,
802292717,2522,"4,272.00","4,272.00","7,000.00",G,CCM,1511416054,5/15/2023,5/16/2023,1,70042181,ZPLF,2522,1,ZP01,SG00GS,
802292718,2522,"7,824.00","7,824.00","13,000.00",G,CCM,1511417247,5/15/2023,5/16/2023,1,70131370,ZPLF,2522,2,ZP01,SG00GP,
802292719,2522,"4,272.00","4,272.00","7,000.00",G,CCM,1511417100,5/15/2023,5/16/2023,1,70152178,ZPLF,2522,1,ZP01,SG00GP,
802292720,2522,"6,960.00","6,960.00","11,000.00",G,CCM,1511417060,5/15/2023,5/15/2023,1,70082068,ZPLF,2522,1,ZP01,SG00GR,
802294089,2522,"3,552.00","3,552.00","6,000.00",G,CCM,1511417043,5/15/2023,5/16/2023,1,70466527,ZPLF,2522,1,ZP01,NG00GC,
802294090,2522,"7,104.00","7,104.00","12,000.00",G,CCM,1511417089,5/15/2023,5/16/2023,1,70537692,ZPLF,2522,1,ZP01,SG00FK,
802299464,2522,"3,768.00","3,768.00","15,000.00",G,CCM,1511413999,5/12/2023,5/17/2023,1,70278581,ZPLF,2522,2,ZP01,NG00GK,
802305814,2522,"3,552.00","3,552.00","6,000.00",G,CCM,1511417011,5/15/2023,5/16/2023,1,70022020,ZPLF,2522,1,ZP01,NG00GK,
802305815,2522,"4,272.00","4,272.00","7,000.00",G,CCM,1511416029,5/15/2023,5/16/2023,1,70022027,ZPLF,2522,1,ZP01,NG00GE,
802318380,2522,"3,552.00","3,552.00","6,000.00",G,CCM,1511417828,5/15/2023,5/16/2023,1,70084967,ZPLF,2522,1,ZP01,NG00GG,
802318381,2522,"6,912.00","6,912.00","11,000.00",G,CCM,1511417233,5/15/2023,5/16/2023,1,70084980,ZPLF,2522,1,ZP01,SG00GT,
802318385,2522,"6,912.00","6,912.00","11,000.00",G,CCM,1511417232,5/15/2023,5/16/2023,1,70554156,ZPLF,2522,1,ZP01,SG00GQ,
802321903,2522,"3,872.00","3,872.00","6,000.00",G,CCM,1511408390,5/11/2023,5/16/2023,1,70566653,ZPLF,2522,1,ZP01,NG00GH,
802321905,2522,"2,192.00","2,192.00","4,000.00",G,CCM,1511408469,5/11/2023,5/16/2023,1,70534450,ZPLF,2522,1,ZP01,SG00GV,
802321906,2522,"2,192.00","2,192.00","4,000.00",G,CCM,1511408454,5/11/2023,5/16/2023,1,70538713,ZPLF,2522,1,ZP01,SG00FG,
802321907,2522,"2,192.00","2,192.00","4,000.00",G,CCM,1511408458,5/11/2023,5/16/2023,1,70540771,ZPLF,2522,1,ZP01,NG00GC,
802321909,2522,"1,936.00","1,936.00","3,000.00",G,CCM,1511408380,5/11/2023,5/16/2023,1,70571502,ZPLF,2522,1,ZP01,SG00FL,
802321910,2522,"1,936.00","1,936.00","3,000.00",G,CCM,1511408421,5/11/2023,5/16/2023,1,70575485,ZPLF,2522,1,ZP01,NG00GF,
802324461,2522,"4,272.00","4,272.00","7,000.00",G,CCM,1511417061,5/15/2023,5/16/2023,1,70022034,ZPLF,2522,1,ZP01,SG00GN,
802324462,2522,"6,912.00","6,912.00","12,000.00",G,CCM,1511417010,5/15/2023,5/16/2023,1,70022035,ZPLF,2522,1,ZP01,NG00GK,
802324463,2522,"7,824.00","7,824.00","13,000.00",G,CCM,1511417116,5/15/2023,5/16/2023,1,70022065,ZPLF,2522,2,ZP01,SG00GP,
802324464,2522,"6,864.00","6,864.00","12,000.00",G,CCM,1511416055,5/15/2023,5/16/2023,1,70043214,ZPLF,2522,1,ZP01,NG00GE,
802324465,2522,"11,136.00","11,136.00","20,000.00",G,CCM,1511417074,5/15/2023,5/16/2023,1,70083627,ZPLF,2522,2,ZP01,SG00GT,
802324466,2522,"3,552.00","3,552.00","6,000.00",G,CCM,1511417012,5/15/2023,5/16/2023,1,70089530,ZPLF,2522,1,ZP01,NG00GG,
802324467,2522,"4,272.00","4,272.00","7,000.00",G,CCM,1511416026,5/15/2023,5/16/2023,1,70133191,ZPLF,2522,1,ZP01,NG00GG,
802324468,2522,"4,272.00","4,272.00","7,000.00",G,CCM,1511416031,5/15/2023,5/16/2023,1,70156300,ZPLF,2522,1,ZP01,NG00GG,
802324469,2522,"7,824.00","7,824.00","14,000.00",G,CCM,1511417034,5/15/2023,5/16/2023,1,70022045,ZPLF,2522,1,ZP01,NG00GG,
802324470,2522,"4,272.00","4,272.00","7,000.00",G,CCM,1511416057,5/15/2023,5/16/2023,1,70022047,ZPLF,2522,1,ZP01,NG00GC,
802324471,2522,"6,864.00","6,864.00","12,000.00",G,CCM,1511416034,5/15/2023,5/16/2023,1,70022052,ZPLF,2522,1,ZP01,SG00GV,
802324472,2522,"14,688.00","14,688.00","26,000.00",G,CCM,1511417252,5/15/2023,5/16/2023,1,70022053,ZPLF,2522,3,ZP01,SG00GO,
802324473,2522,"6,864.00","6,864.00","12,000.00",G,CCM,1511416036,5/15/2023,5/16/2023,1,70022056,ZPLF,2522,1,ZP01,SG00GL,
802324474,2522,"3,552.00","3,552.00","6,000.00",G,CCM,1511417099,5/15/2023,5/16/2023,1,70022024,ZPLF,2522,1,ZP01,SG00FL,
802324475,2522,"7,200.00","7,200.00","12,000.00",G,CCM,1511417796,5/15/2023,5/16/2023,1,70282807,ZPLF,2522,1,ZP01,NG00GH,
802324611,2522,"7,824.00","7,824.00","13,000.00",G,CCM,1511417230,5/15/2023,5/16/2023,1,70423076,ZPLF,2522,2,ZP01,NG00GC,
802324612,2522,"4,272.00","4,272.00","7,000.00",G,CCM,1511416023,5/15/2023,5/16/2023,1,70433232,ZPLF,2522,1,ZP01,NG00GG,
802324615,2522,"12,816.00","12,816.00","22,000.00",G,CCM,1511417128,5/15/2023,5/16/2023,1,70022050,ZPLF,2522,2,ZP01,SG00FH,
802324619,2522,"15,408.00","15,408.00","27,000.00",G,CCM,1511416039,5/15/2023,5/16/2023,1,70022064,ZPLF,2522,2,ZP01,SG00FL,
802324621,2522,"22,320.00","22,320.00","39,000.00",G,CCM,1511417059,5/15/2023,5/16/2023,1,70028216,ZPLF,2522,2,ZP01,NG00GG,
802324622,2522,"6,864.00","6,864.00","12,000.00",G,CCM,1511416030,5/15/2023,5/16/2023,1,70028699,ZPLF,2522,1,ZP01,NG00GI,
802324623,2522,"6,864.00","6,864.00","12,000.00",G,CCM,1511416038,5/15/2023,5/16/2023,1,70033212,ZPLF,2522,1,ZP01,SG00GP,
802324624,2522,"7,104.00","7,104.00","12,000.00",G,CCM,1511417058,5/15/2023,5/16/2023,1,70044218,ZPLF,2522,1,ZP01,NG00GD,
802324746,2522,"3,552.00","3,552.00","6,000.00",G,CCM,1511417070,5/15/2023,5/16/2023,1,70022054,ZPLF,2522,1,ZP01,SG00FL,
802324748,2522,370,370,"3,000.00",G,CCM,1511409795,5/11/2023,5/17/2023,1,70017011,ZPLF,2522,1,ZP01,SG00GP,
802324749,2522,"3,224.00","3,224.00","24,000.00",G,CCM,1511409779,5/11/2023,5/17/2023,1,70017011,ZPLF,2522,1,ZP01,SG00GP,
802324750,2522,"164,410.00","164,410.00","355,185.97",G,CCM,,,5/17/2023,1,70017011,ZPLF,2522,1,ZP01,SG00GP,
802324751,2522,"153,118.00","153,118.00","328,000.00",G,CCM,1511414041,5/12/2023,5/17/2023,1,70017011,ZPLF,2522,4,ZP01,SG00GP,
802324752,2522,370,370,"3,000.00",G,CCM,1511409786,5/11/2023,5/17/2023,1,70017011,ZPLF,2522,1,ZP01,SG00GP,
802324753,2522,576,576,"4,000.00",G,CCM,1511409787,5/11/2023,5/17/2023,1,70017011,ZPLF,2522,1,ZP01,SG00GP,
802327431,2522,"6,864.00","6,864.00","12,000.00",G,CCM,1511416025,5/15/2023,5/16/2023,1,70244504,ZPLF,2522,1,ZP01,SG00FE,
802327434,2522,"7,824.00","7,824.00","14,000.00",G,CCM,1511417085,5/15/2023,5/16/2023,1,70042234,ZPLF,2522,1,ZP01,SG00FL,
802327436,2522,"3,552.00","3,552.00","6,000.00",G,CCM,1511417036,5/15/2023,5/16/2023,1,70133698,ZPLF,2522,1,ZP01,SG00FG,
802327438,2522,"14,112.00","14,112.00","24,000.00",G,CCM,1511417108,5/15/2023,5/16/2023,1,70277887,ZPLF,2522,1,ZP01,SG00FL,
802327440,2522,"4,272.00","4,272.00","7,000.00",G,CCM,1511417037,5/15/2023,5/16/2023,1,70022043,ZPLF,2522,1,ZP01,SG00GO,
